SKU,description,color,brand,before_price,img_urls,specs,name,url,short_description,price,Clean-img_urls,Clean-img_urls,,,,,
B07D5J57MQ,"<div id=""productDescription_feature_div"" class=""feature"" data-feature-name=""productDescription"">
         
     




    

    
    
    
        
            
                
	                
	                
	                	




	                
                
            
        
        
        
        
        
        
    
    
    

    















    </div>",,Huawei,,https://images-na.ssl-images-amazon.com/images/I/61tT8N8EePL._SL1280_.jpg,"<table id=""productDetails_detailBullets_sections1"" class=""a-keyvalue prodDetTable"" role=""presentation"">
            
              
                  
                    
                    
                    
                      
                      
                      
                      <tr>
                          <th class=""a-color-secondary a-size-base prodDetSectionEntry"">
                          Product Dimensions
                          </th>
                      
                          <td class=""a-size-base"">
                        6.5 x 3.5 x 2.3 inches
                        </td>
                        </tr>
                        
                    
                  
              
                  
                    
                    
                    
                      
                      
                      
                      <tr>
                          <th class=""a-color-secondary a-size-base prodDetSectionEntry"">
                          Item Weight
                          </th>
                      
                          <td class=""a-size-base"">
                        5.8 ounces
                        </td>
                        </tr>
                        
                    
                  
              
                  
                    
                    
                    
                      
                      
                      
                      <tr>
                          <th class=""a-color-secondary a-size-base prodDetSectionEntry"">
                          Shipping Weight
                          </th>
                      
                          <td class=""a-size-base"">
                        14.1 ounces (<a href=""https://www.amazon.com/gp/help/seller/shipping.html/ref=dp_pd_shipping?_encoding=UTF8&amp;seller=A3F0XNES7RO67X&amp;asin=B07D5J57MQ"">View shipping rates and policies</a>)
                        </td>
                        </tr>
                        
                    
                  
              
                  
                    
                    
                      
                        




                      
                    
                    
                  
              
                  
                    
                    
                    
                      
                      
                      
                      <tr>
                          <th class=""a-color-secondary a-size-base prodDetSectionEntry"">
                          ASIN
                          </th>
                      
                          <td class=""a-size-base"">
                        B07D5J57MQ
                        </td>
                        </tr>
                        
                    
                  
              
                  
                    
                    
                    
                      
                      
                      
                      <tr>
                          <th class=""a-color-secondary a-size-base prodDetSectionEntry"">
                          Batteries
                          </th>
                      
                          <td class=""a-size-base"">
                        1 Lithium ion batteries required. (included)
                        </td>
                        </tr>
                        
                    
                  
              
                  
                    
                    
                      
                        





<tr>

  
  <th class=""a-color-secondary a-size-base prodDetSectionEntry"">Customer Reviews</th>
  
  <td class=""a-size-base"">




<style type=""text/css"">
    /* 
    * Fix for UDP-1061. Average customer reviews has a small extra line on hover 
    * https://omni-grok.amazon.com/xref/src/appgroup/websiteTemplates/retail/SoftlinesDetailPageAssets/udp-intl-lock/src/legacy.css?indexName=WebsiteTemplates#40
    */
    .noUnderline a:hover { 
        text-decoration: none; 
    }
</style>



    
    
    
    
        

        
        
        

        
        
        
        
		
		
		
		
		        
		
		
		
		
		
		
		
		        
        

        <div id=""averageCustomerReviews"" class=""a-spacing-none"" data-asin=""B07D5J57MQ"" data-ref=""dpx_acr_pop_"">
            
            
            
                
                
                    







    
    
        
            
                <a id=""acrCustomerWriteReviewLink"" class=""a-link-normal reviewCountSolicit"" href=""/review/create-review/ref=dpx_acr_wr_link?asin=B07D5J57MQ"">
                    <span id=""acrCustomerWriteReviewText"" class=""a-size-base"">Be the first to review this item</span>
                </a>
            
        
    

                
                
            
        </div>
    

<br>
  0.0 out of 5 stars
  </td>
  </tr>


                      
                    
                    
                  
              
                  
                    
                    
                      
                        




    <tr>
    <th class=""a-color-secondary a-size-base prodDetSectionEntry"">
        Best Sellers Rank
    </th>
    <td>
         <span>
              
                <span>#195,127 in Cell Phones &amp; Accessories (<a href=""/gp/bestsellers/wireless"">See Top 100 in Cell Phones &amp; Accessories</a>)</span>
        <br>
              
                <span>#3,179 in <a href=""/gp/bestsellers/wireless/ref=pd_zg_hrsr_wireless_1_1"">Cell Phones &amp; Accessories</a> &gt; <a href=""/gp/bestsellers/wireless/2407749011/ref=pd_zg_hrsr_wireless_1_2_last"">Unlocked Cell Phones</a></span>
        <br>
              
        </span>
    </td>
    </tr>




                      
                    
                    
                  
              
                  
                    
                    
                      
                        



                      
                    
                    
                  
              
            
          </table>",Huawei Y7 Prime 4G LTE 32GB Dual Sim TRT-L53 Factory Unlocked (LTE Usa Latin Carribean) Desbloqueado,https://www.amazon.com/Huawei-TRT-L53-Unlocked-Carribean-Desbloqueado/dp/B07D5J57MQ,"<ul class=""a-unordered-list a-vertical a-spacing-none"">
					
					
						<li><span class=""a-list-item""> 
							International model phone, will work with Most GSM SIM cards in U.S. and world Including AT&amp;T, T-Mobile, MetroPCS, Etc. Does not have US warranty. Will NOT work with CDMA Carriers Such as Verizon, Sprint, Boost.
							
						</span></li>
					
						<li><span class=""a-list-item""> 
							Dual Sim 4G LTE LTE: 2/4/5/7/12/17 3G H+ : 1/2/AWS/5/8 GSM: 850/900/1900/2100 MHZ
							
						</span></li>
					
						<li><span class=""a-list-item""> 
							5.5 inches Octa Core 1.4 GHZ Android 7.0 (Nougat) 32GB (26.7 User) 3GB RAM
							
						</span></li>
					
						<li><span class=""a-list-item""> 
							12 MP Rear Camera + 8Mp Front Camera / Non-removable Li-Ion 4000 mAh battery
							
						</span></li>
					
						<li><span class=""a-list-item""> 
							Fingerprint Reader
							
						</span></li>
					
				</ul>",$174.99,https://compra.hn/img/public/61tT8N8EePL._SL1280_.jpg,https://images-na.ssl-images-amazon.com/images/I/61tT8N8EePL._SL1280_.jpg,,,,,
B071XSY25M,"<div id=""productDescription_feature_div"" class=""feature"" data-feature-name=""productDescription"">
         
     




    

    
    
    
        
            
                
	                
	                
	                	



    
    <div id=""productDescription_feature_div"" data-feature-name=""productDescription"" data-template-name=""productDescription"" class=""a-row feature"">
         
            
            
                <div class=""a-divider a-divider-section""><div class=""a-divider-inner""></div></div>
               
                 
                 <h2 class=""default"">
                    Product description
                    
                 </h2>
                
                
                

            
            
                
                
                  





    <div id=""productDescription"" class=""a-section a-spacing-small"">
        





  
    
  


        
        
     
	       
     

     
                              
     
       	       
        
        <!-- show up to 2 reviews by default --> 
        
        	
        	
        		
        			<p>The P10 Plus comes with the first hyper diamond-cut finishing on a smartphone. This adds both strength and color to your device. Two more finishing options are available in high gloss and sandblast. With the collaboration between Huawei and Pantone, colors are set to all color variants, adding color to your life. Color options are available in Mystic Silver, Rose Gold, Graphite Black, Dazzling Gold, Dazzling Blue and Greenery colors. The new design is thinner, brighter and bolder. At 7mm, its ultra slim and at 145g, its ultra-lightweight too. The rear dual-cameras are flushed with the back cover, preventing them from bulking out. The entire body is crafted with smooth round curves.
				    	
					</p>
        		
        		
        	
        
                
        
        
      
      
    
    </div>

     
        <style type=""text/css"">
#productDescription {
    color: #333333;
    word-wrap: break-word;
    font-size: small;
    line-height: initial;
    margin: 0.5em 0px 0em 25px;
}

#productDescription_feature_div > h2.default {
    color: #CC6600;
    font-size: medium;
    margin: 0 0 0.25em;
}

#productDescription_feature_div > h2.books {
    color:#333 !important;
    font-size:21px !important;
    line-height: 1.3;
    padding-bottom: 4px;
    font-weight: normal;
    margin: 0px;
}

#productDescription_feature_div > h2.softlines {
    color:#333 !important; 
    font-size:21px !important;
    line-height: 1.3;
    padding-bottom: 4px;
    font-weight: bold;
    margin: 0px;
}
#productDescription > p, #productDescription > div, #productDescription > table {
    margin: 0 0 1em 0;
}

#productDescription p {
    margin: 0em 0 1em 1em;
}

#productDescription h3 {
    font-weight: normal;
    color: #333333;
    font-size: 1.23em;
    clear: left;
    margin: 0.75em 0px 0.375em -15px;
}

#productDescription table {
    border-collapse: inherit !important;
    margin-bottom: 0;
}

#productDescription table img {
    max-width: inherit !important;
}

#productDescription table td {
    font-size: small;
    vertical-align: inherit !important;
}

#productDescription ul li {
    margin: 0 0 0 20px;
}

#productDescription ul li ul {
    list-style-type: disc !important;
    margin-left: 20px !important;
}

#productDescription ul ul li {
    list-style-type: disc !important;
    margin-left: 20px !important;
}

#productDescription > ul ul li {
    list-style-type: disc !important;
}   


#productDescription ul li ul li {
    margin: 0 0 0 20px;
}

#productDescription .aplus p {
    margin: 0 0 1em 0;
}

#productDescription small {
    font-size: smaller;
}

#productDescription.prodDescWidth {
	max-width: 1000px
}

</style>

<!-- Used to set table width because AUI is overriding the width attribute of the tables coming in description -->
<script type=""text/javascript"">
P.when('jQuery').execute(function($){
    $(""#productDescription table"").each(function() {
        var width = $(this).attr('width');
        if (width) width += 'px';
        else width = 'auto';
        $(this).css('width', width);

        var padding = $(this).attr('cellpadding');
        if (padding) padding += 'px';
        else padding = '0px';
        $(this).css('padding', padding);
    });
});
</script>

    



                
                
            
        
    </div>


	                
                
            
        
        
        
        
        
        
    
    
    

    















    </div>",,Huawei,,"https://images-na.ssl-images-amazon.com/images/I/71K3DNgFN4L._SL1500_.jpg,https://images-na.ssl-images-amazon.com/images/I/61oa2nqElqL._SL1352_.jpg","<table id=""productDetails_detailBullets_sections1"" class=""a-keyvalue prodDetTable"" role=""presentation"">
            
              
                  
                    
                    
                    
                      
                      
                      
                      <tr>
                          <th class=""a-color-secondary a-size-base prodDetSectionEntry"">
                          Product Dimensions
                          </th>
                      
                          <td class=""a-size-base"">
                        2.9 x 0.3 x 6 inches
                        </td>
                        </tr>
                        
                    
                  
              
                  
                    
                    
                    
                      
                      
                      
                      <tr>
                          <th class=""a-color-secondary a-size-base prodDetSectionEntry"">
                          Item Weight
                          </th>
                      
                          <td class=""a-size-base"">
                        5.8 ounces
                        </td>
                        </tr>
                        
                    
                  
              
                  
                    
                    
                    
                      
                      
                      
                      <tr>
                          <th class=""a-color-secondary a-size-base prodDetSectionEntry"">
                          Shipping Weight
                          </th>
                      
                          <td class=""a-size-base"">
                        1.15 pounds (<a href=""https://www.amazon.com/gp/help/seller/shipping.html/ref=dp_pd_shipping?_encoding=UTF8&amp;seller=A35WDPB4Y8D904&amp;asin=B071XSY25M"">View shipping rates and policies</a>)
                        </td>
                        </tr>
                        
                    
                  
              
                  
                    
                    
                      
                        




                      
                    
                    
                  
              
                  
                    
                    
                    
                      
                      
                      
                      <tr>
                          <th class=""a-color-secondary a-size-base prodDetSectionEntry"">
                          ASIN
                          </th>
                      
                          <td class=""a-size-base"">
                        B071XSY25M
                        </td>
                        </tr>
                        
                    
                  
              
                  
                    
                    
                    
                      
                      
                      
                      <tr>
                          <th class=""a-color-secondary a-size-base prodDetSectionEntry"">
                          Item model number
                          </th>
                      
                          <td class=""a-size-base"">
                        HW-VKY-L29-BLACK
                        </td>
                        </tr>
                        
                    
                  
              
                  
                    
                    
                    
                      
                      
                      
                      <tr>
                          <th class=""a-color-secondary a-size-base prodDetSectionEntry"">
                          Batteries
                          </th>
                      
                          <td class=""a-size-base"">
                        1 Lithium ion batteries required.
                        </td>
                        </tr>
                        
                    
                  
              
                  
                    
                    
                      
                        





<tr>

  
  <th class=""a-color-secondary a-size-base prodDetSectionEntry"">Customer Reviews</th>
  
  <td class=""a-size-base"">




<style type=""text/css"">
    /* 
    * Fix for UDP-1061. Average customer reviews has a small extra line on hover 
    * https://omni-grok.amazon.com/xref/src/appgroup/websiteTemplates/retail/SoftlinesDetailPageAssets/udp-intl-lock/src/legacy.css?indexName=WebsiteTemplates#40
    */
    .noUnderline a:hover { 
        text-decoration: none; 
    }
</style>



    
    
    
    
        

        
        
        

        
        
        
        
		
		
		
		
		        
		
		
		
		
		
		
		
		        
        

        <div id=""averageCustomerReviews"" class=""a-spacing-none"" data-asin=""B071XSY25M"" data-ref=""dpx_acr_pop_"">
            
            
            
                
                
                
                    










        <span class=""a-declarative"" data-action=""acrStarsLink-click-metrics"" data-acrstarslink-click-metrics=""{}"">
            





    <span id=""acrPopover"" class=""reviewCountTextLinkedHistogram noUnderline"" title=""3.7 out of 5 stars"">
        <span class=""a-declarative"" data-action=""a-popover"" data-a-popover='{""max-width"":""700"",""closeButton"":""false"",""position"":""triggerBottom"",""url"":""/gp/customer-reviews/widgets/average-customer-review/popover/ref=dpx_acr_pop_?contextId=dpx&amp;asin=B071XSY25M""}'>
            <a href=""javascript:void(0)"" class=""a-popover-trigger a-declarative"">
                

<i class=""a-icon a-icon-star a-star-3-5""><span class=""a-icon-alt"">3.7 out of 5 stars</span></i>
                
            <i class=""a-icon a-icon-popover""></i></a>
        </span>
        <span class=""a-letter-space""></span>
    </span>


        </span>
        <span class=""a-letter-space""></span>
        
        

        

        
            
        

        
        
        
        
        
        
        
            
            
                <span class=""a-declarative"" data-action=""acrLink-click-metrics"" data-acrlink-click-metrics=""{}"">
                    <a id=""acrCustomerReviewLink"" class=""a-link-normal"" href=""#customerReviews"">
                        <span id=""acrCustomerReviewText"" class=""a-size-base"">8 customer reviews</span>
                    </a>
                </span>
            
                <script type=""text/javascript"">
                    P.when('A', 'ready').execute(function(A) {
                        A.declarative('acrLink-click-metrics', 'click', { ""allowLinkDefault"" : true }, function(event){
                            if(window.ue) {
                                ue.count(""acrLinkClickCount"", (ue.count(""acrLinkClickCount"") || 0) + 1);
                            }
                        });
                    });
                </script>
            
            
            
            
        
        
        <script type=""text/javascript"">
            P.when('A', 'cf').execute(function(A) {
                A.declarative('acrStarsLink-click-metrics', 'click', { ""allowLinkDefault"" : true },  function(event){
                    if(window.ue) {
                        ue.count(""acrStarsLinkWithPopoverClickCount"", (ue.count(""acrStarsLinkWithPopoverClickCount"") || 0) + 1);
                    }
                });
            });
        </script>


                
            
        </div>
    

<br>
  3.7 out of 5 stars
  </td>
  </tr>


                      
                    
                    
                  
              
                  
                    
                    
                      
                        




    <tr>
    <th class=""a-color-secondary a-size-base prodDetSectionEntry"">
        Best Sellers Rank
    </th>
    <td>
         <span>
              
                <span>#375,945 in Cell Phones &amp; Accessories (<a href=""/gp/bestsellers/wireless"">See Top 100 in Cell Phones &amp; Accessories</a>)</span>
        <br>
              
                <span>#5,857 in <a href=""/gp/bestsellers/wireless/ref=pd_zg_hrsr_wireless_1_1"">Cell Phones &amp; Accessories</a> &gt; <a href=""/gp/bestsellers/wireless/2407749011/ref=pd_zg_hrsr_wireless_1_2_last"">Unlocked Cell Phones</a></span>
        <br>
              
        </span>
    </td>
    </tr>




                      
                    
                    
                  
              
                  
                    
                    
                      
                        



                      
                    
                    
                  
              
            
          </table>",HUAWEI P10 Plus VKY-L29 5.5 inch Kirin 960 Dual 20 MP + 12 MP (6GB+128GB) Smartphone (Graphite Black),https://www.amazon.com/HUAWEI-VKY-L29-Kirin-Smartphone-Graphite/dp/B071XSY25M,"<ul class=""a-unordered-list a-vertical a-spacing-none"">
					
					
						<li><span class=""a-list-item""> 
							5.5 inches IPS-NEO LCD capacitive touchscreen, 16M colors
							
						</span></li>
					
						<li><span class=""a-list-item""> 
							Android OS, v7.0 (Nougat) | Hisilicon Kirin 960 | Octa-core (4x2.4 GHz Cortex-A73 y 4x1.8 GHz Cortex-A53)
							
						</span></li>
					
						<li><span class=""a-list-item""> 
							Dual SIM (Nano-SIM, dual stand-by) | 64 GB, 6 GB RAM, microSD, up to 256 GB (uses SIM 2 slot)
							
						</span></li>
					
						<li><span class=""a-list-item""> 
							Dual 20 MP + 12 MP, f/1.8, OIS, Leica optics | Fingerprint (front-mounted), accelerometer, gyro, proximity, compass
							
						</span></li>
					
						<li><span class=""a-list-item""> 
							International Version, No Warranty in the US, works with all GSM carriers, but not with CDMA (Sprint, Verizon, etc won't work with this phone)
							
						</span></li>
					
				</ul>",$549.09,"https://compra.hn/img/public/71K3DNgFN4L._SL1500_.jpg,https://compra.hn/img/public/61oa2nqElqL._SL1352_.jpg",https://images-na.ssl-images-amazon.com/images/I/71K3DNgFN4L._SL1500_.jpg,https://images-na.ssl-images-amazon.com/images/I/61oa2nqElqL._SL1352_.jpg,,,,
B01NAE2LDQ,"<div id=""productDescription_feature_div"" class=""feature"" data-feature-name=""productDescription"">
         
     




    

    
    
    
        
            
                
	                
	                
	                	




	                
                
            
        
        
        
        
        
        
    
    
    

    















    </div>",,Huawei,,"https://images-na.ssl-images-amazon.com/images/I/71F2hnr5g8L._SL1500_.jpg,https://images-na.ssl-images-amazon.com/images/I/51YvmqsO5AL._SL1024_.jpg,https://images-na.ssl-images-amazon.com/images/I/61ruwlxDVxL._SL1500_.jpg,https://images-na.ssl-images-amazon.com/images/I/614xNJcs77L._SL1500_.jpg","<table id=""productDetails_detailBullets_sections1"" class=""a-keyvalue prodDetTable"" role=""presentation"">
            
              
                  
                    
                    
                    
                      
                      
                      
                      <tr>
                          <th class=""a-color-secondary a-size-base prodDetSectionEntry"">
                          Product Dimensions
                          </th>
                      
                          <td class=""a-size-base"">
                        6 x 0.3 x 3 inches
                        </td>
                        </tr>
                        
                    
                  
              
                  
                    
                    
                    
                      
                      
                      
                      <tr>
                          <th class=""a-color-secondary a-size-base prodDetSectionEntry"">
                          Item Weight
                          </th>
                      
                          <td class=""a-size-base"">
                        1.09 pounds
                        </td>
                        </tr>
                        
                    
                  
              
                  
                    
                    
                    
                      
                      
                      
                      <tr>
                          <th class=""a-color-secondary a-size-base prodDetSectionEntry"">
                          Shipping Weight
                          </th>
                      
                          <td class=""a-size-base"">
                        1.09 pounds
                        </td>
                        </tr>
                        
                    
                  
              
                  
                    
                    
                      
                        




                      
                    
                    
                  
              
                  
                    
                    
                    
                      
                      
                      
                      <tr>
                          <th class=""a-color-secondary a-size-base prodDetSectionEntry"">
                          ASIN
                          </th>
                      
                          <td class=""a-size-base"">
                        B01NAE2LDQ
                        </td>
                        </tr>
                        
                    
                  
              
                  
                    
                    
                    
                      
                      
                      
                      <tr>
                          <th class=""a-color-secondary a-size-base prodDetSectionEntry"">
                          Item model number
                          </th>
                      
                          <td class=""a-size-base"">
                        MLA-L13
                        </td>
                        </tr>
                        
                    
                  
              
                  
                    
                    
                      
                        





<tr>

  
  <th class=""a-color-secondary a-size-base prodDetSectionEntry"">Customer Reviews</th>
  
  <td class=""a-size-base"">




<style type=""text/css"">
    /* 
    * Fix for UDP-1061. Average customer reviews has a small extra line on hover 
    * https://omni-grok.amazon.com/xref/src/appgroup/websiteTemplates/retail/SoftlinesDetailPageAssets/udp-intl-lock/src/legacy.css?indexName=WebsiteTemplates#40
    */
    .noUnderline a:hover { 
        text-decoration: none; 
    }
</style>



    
    
    
    
        

        
        
        

        
        
        
        
		
		
		
		
		        
		
		
		
		
		
		
		
		        
        

        <div id=""averageCustomerReviews"" class=""a-spacing-none"" data-asin=""B01NAE2LDQ"" data-ref=""dpx_acr_pop_"">
            
            
            
                
                
                    







    
    
        
            
                <a id=""acrCustomerWriteReviewLink"" class=""a-link-normal reviewCountSolicit"" href=""/review/create-review/ref=dpx_acr_wr_link?asin=B01NAE2LDQ"">
                    <span id=""acrCustomerWriteReviewText"" class=""a-size-base"">Be the first to review this item</span>
                </a>
            
        
    

                
                
            
        </div>
    

<br>
  0.0 out of 5 stars
  </td>
  </tr>


                      
                    
                    
                  
              
                  
                    
                    
                      
                        




    <tr>
    <th class=""a-color-secondary a-size-base prodDetSectionEntry"">
        Best Sellers Rank
    </th>
    <td>
         <span>
              
                <span>#917,690 in Cell Phones &amp; Accessories (<a href=""/gp/bestsellers/wireless"">See Top 100 in Cell Phones &amp; Accessories</a>)</span>
        <br>
              
                <span>#11,901 in <a href=""/gp/bestsellers/wireless/ref=pd_zg_hrsr_wireless_1_1"">Cell Phones &amp; Accessories</a> &gt; <a href=""/gp/bestsellers/wireless/2407749011/ref=pd_zg_hrsr_wireless_1_2_last"">Unlocked Cell Phones</a></span>
        <br>
              
        </span>
    </td>
    </tr>




                      
                    
                    
                  
              
                  
                    
                    
                      
                        



                      
                    
                    
                  
              
            
          </table>",Huawei Nova Plus (L13) 32GB - 4G LTE Factory Unlocked 16.0MP/4K Video Smartphone (Gray),https://www.amazon.com/Huawei-Nova-Plus-L13-32GB/dp/B01NAE2LDQ,,,"https://compra.hn/img/public/71F2hnr5g8L._SL1500_.jpg,https://compra.hn/img/public/51YvmqsO5AL._SL1024_.jpg,https://compra.hn/img/public/61ruwlxDVxL._SL1500_.jpg,https://compra.hn/img/public/614xNJcs77L._SL1500_.jpg",https://images-na.ssl-images-amazon.com/images/I/71F2hnr5g8L._SL1500_.jpg,https://images-na.ssl-images-amazon.com/images/I/51YvmqsO5AL._SL1024_.jpg,https://images-na.ssl-images-amazon.com/images/I/61ruwlxDVxL._SL1500_.jpg,https://images-na.ssl-images-amazon.com/images/I/614xNJcs77L._SL1500_.jpg,,
